formation,fairy,speed,has_HG,tank,has_armor,max_HP,DPS,has_chip,damage
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 vfl,0,80
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 vfl,0,125
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 vfl,0,102
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 vfl,0,101
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 vfl,0,114
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 vfl,0,94
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,157
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,156
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,111
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,104
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,123
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,130
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,153
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,196
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,195
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,133
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,94
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,121
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,97
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,115
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,k11 sl10 eot,0,139
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,290
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,277
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,226
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,303
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,319
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,216
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,222
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,261
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,242
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,259
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,250
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,267
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,225
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,215
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,292
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,255
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,244
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,290
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,240
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,311
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,319
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,246
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,258
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,241
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,248
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,267
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,275
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,272
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,295
0-2-formation,5* fervor Mortar,6,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,219
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,35
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,55
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,69
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,65
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,42
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,87
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,27
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,41
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,59
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,57
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,62
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,63
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,42
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,34
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,0,33
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,104
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,77
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,84
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,28
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,99
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,79
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,56
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,133
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,65
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,138
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,95
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,144
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,87
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,97
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 vfl,0,98
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,135
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,104
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,137
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,157
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,75
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,99
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,134
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,152
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,203
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,79
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,132
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,235
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,154
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,301
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 vfl,0,90
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,157
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,190
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,226
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,201
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,187
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,187
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,129
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,147
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,194
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,178
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,192
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,183
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,229
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,169
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,0,214
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,166
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,186
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,156
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,166
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,134
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,159
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,134
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,119
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,163
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,161
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,138
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,119
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,141
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,149
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,0,149
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,180
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,90
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,201
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,142
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,118
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,169
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,121
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,87
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,102
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,131
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,95
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,80
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,162
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,160
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,131
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,167
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,178
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,130
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,145
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,143
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,177
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,147
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,183
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,124
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,115
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,206
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,75
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,203
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,220
b-formation,1* cool Beach,4,1,M16,1,605,sop mod3 8/8 eot+speq,0,209
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,202
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,129
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,175
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,148
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,65
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,66
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,128
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,119
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,62
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,45
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,187
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,129
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,110
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,37
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 speq,0,88
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,50
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,183
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,18
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,54
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,50
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,289
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,107
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,139
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,67
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,51
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,241
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,113
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,145
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,52
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,416 mod2 10/8 vfl,0,153
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,187
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,211
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,310
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,305
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,216
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,243
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,180
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,190
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,270
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,258
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,279
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,182
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,298
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,169
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 vfl,0,267
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,274
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,345
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,288
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,317
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,377
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,274
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,367
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,263
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,314
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,367
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,251
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,278
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,242
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,363
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,389
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,291
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,294
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,312
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,287
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,248
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,308
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,335
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,222
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,257
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,339
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,247
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,377
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,333
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,261
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,k11 sl10 eot,0,297
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,224
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,239
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,223
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,172
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,260
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,250
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,210
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,237
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,238
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,213
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,302
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,193
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,183
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,349
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,uzi mod2 8/8,0,312
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,200
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,248
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,263
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,114
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,276
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,99
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,173
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,163
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,106
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,283
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,200
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,143
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,257
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,189
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,124
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,112
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,239
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,326
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,275
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,145
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,145
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,142
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,189
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,219
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,218
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,220
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,138
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,267
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,148
b-formation,2* dmg2 lv31 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,169
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,96
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,42
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,47
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,74
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,186
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,102
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,38
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,69
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,40
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,87
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,144
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,129
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,60
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,65
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,68
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,63
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,63
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,89
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,233
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,100
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,139
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,123
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,125
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,68
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,149
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,47
b-formation,2* dmg2 lv95 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,128
